disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
642,Heat Stroke (Variant 642),General,"Stomach pain, Body ache, Headache",6,Specialist Doctor,Curd rice,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
643,Allergic Rhinitis (Variant 643),Respiratory,"Cough, Itching, Headache",4,General Physician,Papaya,Raw salads (if infectious),Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
644,Typhoid (Variant 644),Infectious,"Stomach pain, Fever, Cough",8,Specialist Doctor,Papaya,Deep-fried pakoras,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
645,Diarrhea (Variant 645),Gastrointestinal,"Stomach pain, Vomiting, Nausea",9,Specialist Doctor,Pomegranate,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
646,Dehydration (Variant 646),General,"Fever, Stomach pain, Itching",9,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
647,Chickenpox (Variant 647),Infectious,"Headache, Fever, Cough",8,Specialist Doctor,Papaya,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
648,Heat Stroke (Variant 648),General,"Fever, Stomach pain, Headache",1,General Physician,Boiled vegetables,Cold drinks,Light stretching,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
649,Heat Rash (Variant 649),Skin,"Cough, Body ache, Fever",4,General Physician,Curd rice,Deep-fried pakoras,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Coconut water for rehydration.,Putting oil or ghee on open wounds.
650,Sinusitis (Variant 650),Respiratory,"Stomach pain, Vomiting, Headache",8,Specialist Doctor,Pomegranate,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
651,Dengue (Variant 651),Infectious,"Headache, Cough, Itching",4,General Physician,Papaya,Raw salads (if infectious),Light stretching,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
652,Acne (Variant 652),Skin,"Fatigue, Vomiting, Headache",4,General Physician,Pomegranate,Deep-fried pakoras,Light stretching,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
653,Acne (Variant 653),Skin,"Fatigue, Itching, Cough",10,Specialist Doctor,Curd rice,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
654,Acne (Variant 654),Skin,"Stomach pain, Itching, Headache",8,Specialist Doctor,Pomegranate,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
655,Allergic Rhinitis (Variant 655),Respiratory,"Nausea, Itching, Fever",9,Specialist Doctor,Curd rice,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
656,Dehydration (Variant 656),General,"Body ache, Headache, Fatigue",6,Specialist Doctor,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
657,Vitamin D Deficiency (Variant 657),General,"Headache, Cough, Fatigue",8,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
658,Allergic Rhinitis (Variant 658),Respiratory,"Fever, Cough, Nausea",3,General Physician,Pomegranate,Deep-fried pakoras,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
659,Chickenpox (Variant 659),Infectious,"Body ache, Fatigue, Headache",9,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
660,Dengue (Variant 660),Infectious,"Nausea, Vomiting, Body ache",8,Specialist Doctor,Curd rice,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
661,Dehydration (Variant 661),General,"Stomach pain, Cough, Vomiting",10,Specialist Doctor,Pomegranate,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
662,Typhoid (Variant 662),Infectious,"Stomach pain, Vomiting, Cough",9,Specialist Doctor,Pomegranate,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
663,Amoebiasis (Variant 663),Gastrointestinal,"Body ache, Nausea, Cough",4,General Physician,Moong Dal Khichdi,Spicy street food,Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,650,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
664,Common Cold (Variant 664),Infectious,"Body ache, Fatigue, Nausea",6,Specialist Doctor,Curd rice,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
665,Sunburn (Variant 665),Skin,"Fatigue, Headache, Vomiting",5,General Physician,Boiled vegetables,Deep-fried pakoras,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Using battery acid for skin patches.
666,Amoebiasis (Variant 666),Gastrointestinal,"Vomiting, Headache, Itching",8,Specialist Doctor,Papaya,Spicy street food,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
667,Influenza (Variant 667),Infectious,"Cough, Headache, Fever",5,General Physician,Moong Dal Khichdi,Excessive caffeine,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
668,Eczema (Variant 668),Skin,"Cough, Vomiting, Stomach pain",1,General Physician,Curd rice,Cold drinks,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
669,Amoebiasis (Variant 669),Gastrointestinal,"Cough, Stomach pain, Itching",7,Specialist Doctor,Curd rice,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
670,Sunburn (Variant 670),Skin,"Stomach pain, Itching, Headache",4,General Physician,Moong Dal Khichdi,Excessive caffeine,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
671,Heat Rash (Variant 671),Skin,"Nausea, Headache, Itching",5,General Physician,Pomegranate,Deep-fried pakoras,Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Jeera water for digestion.,Rubbing heavy salt on rashes.
672,Bronchitis (Variant 672),Respiratory,"Stomach pain, Body ache, Nausea",3,General Physician,Pomegranate,Raw salads (if infectious),Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
673,Asthma (Variant 673),Respiratory,"Fatigue, Stomach pain, Headache",2,General Physician,Curd rice,Raw salads (if infectious),Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Coconut water for rehydration.,Rubbing heavy salt on rashes.
674,Anemia (Variant 674),General,"Vomiting, Cough, Nausea",3,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
675,Gastritis (Variant 675),Gastrointestinal,"Stomach pain, Itching, Body ache",1,General Physician,Pomegranate,Spicy street food,Light stretching,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Saltwater gargles for throat infection.,Using battery acid for skin patches.
676,Asthma (Variant 676),Respiratory,"Itching, Headache, Stomach pain",10,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
677,Anemia (Variant 677),General,"Cough, Vomiting, Fatigue",8,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
678,Acidity (Variant 678),Gastrointestinal,"Body ache, Itching, Fatigue",10,Specialist Doctor,Papaya,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
679,Vitamin D Deficiency (Variant 679),General,"Fatigue, Body ache, Fever",5,General Physician,Curd rice,Deep-fried pakoras,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
680,Diarrhea (Variant 680),Gastrointestinal,"Headache, Fever, Body ache",6,Specialist Doctor,Papaya,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
681,Amoebiasis (Variant 681),Gastrointestinal,"Nausea, Headache, Cough",1,General Physician,Boiled vegetables,Raw salads (if infectious),Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Coconut water for rehydration.,Rubbing heavy salt on rashes.
682,Amoebiasis (Variant 682),Gastrointestinal,"Vomiting, Fever, Nausea",3,General Physician,Pomegranate,Excessive caffeine,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,250,Jeera water for digestion.,Putting onions in armpits to reduce fever.
683,Heat Rash (Variant 683),Skin,"Fever, Nausea, Cough",2,General Physician,Boiled vegetables,Cold drinks,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
684,Acne (Variant 684),Skin,"Itching, Nausea, Fatigue",3,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
685,Gastritis (Variant 685),Gastrointestinal,"Cough, Nausea, Itching",9,Specialist Doctor,Curd rice,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
686,Heat Stroke (Variant 686),General,"Itching, Fever, Cough",2,General Physician,Boiled vegetables,Cold drinks,Anulom Vilom,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
687,Vitamin D Deficiency (Variant 687),General,"Stomach pain, Fatigue, Headache",2,General Physician,Moong Dal Khichdi,Spicy street food,Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,650,Coconut water for rehydration.,Putting oil or ghee on open wounds.
688,Dehydration (Variant 688),General,"Nausea, Stomach pain, Headache",9,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
689,Typhoid (Variant 689),Infectious,"Itching, Nausea, Body ache",10,Specialist Doctor,Boiled vegetables,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
690,Food Poisoning (Variant 690),Gastrointestinal,"Cough, Fatigue, Vomiting",7,Specialist Doctor,Curd rice,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
691,Food Poisoning (Variant 691),Gastrointestinal,"Stomach pain, Cough, Fever",7,Specialist Doctor,Papaya,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
