disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
590,Dehydration,General,"headache, nausea, stomach pain",8,Specialist Doctor,Boiled vegetables,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
591,Gastritis,Gastrointestinal,"headache, stomach pain, vomiting",7,Specialist Doctor,Pomegranate,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
592,Anemia,General,"cough, itching, nausea",8,Specialist Doctor,Curd rice,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
593,Typhoid,Infectious,"fever, nausea, stomach pain",6,Specialist Doctor,Papaya,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
594,Diarrhea,Gastrointestinal,"cough, stomach pain, vomiting",4,General Physician,Curd rice,Spicy street food,Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
595,Malaria,Infectious,"cough, fever, stomach pain",4,General Physician,Curd rice,Raw salads (if infectious),Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
596,Malaria,Infectious,"cough, itching, nausea",6,Specialist Doctor,Papaya,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
597,Anemia,General,"headache, nausea, vomiting",6,Specialist Doctor,Curd rice,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
598,Food Poisoning,Gastrointestinal,"fatigue, headache, itching",1,General Physician,Moong Dal Khichdi,Spicy street food,Light stretching,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
599,Fungal Infection,Skin,"headache, stomach pain, vomiting",3,General Physician,Papaya,Spicy street food,Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
600,Chickenpox,Infectious,"body ache, itching, vomiting",1,General Physician,Boiled vegetables,Spicy street food,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
601,Bronchitis,Respiratory,"body ache, cough, headache",10,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
602,Influenza,Infectious,"body ache, headache, stomach pain",1,General Physician,Curd rice,Cold drinks,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Jeera water for digestion.,Putting oil or ghee on open wounds.
603,Asthma,Respiratory,"cough, itching, stomach pain",5,General Physician,Papaya,Deep-fried pakoras,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,250,Jeera water for digestion.,Putting onions in armpits to reduce fever.
604,Acne,Skin,"body ache, itching, stomach pain",4,General Physician,Boiled vegetables,Spicy street food,Light stretching,ORS,Standard OTC ORS for symptomatic relief.,650,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
605,Sunburn,Skin,"fatigue, fever, vomiting",8,Specialist Doctor,Curd rice,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
606,Malaria,Infectious,"fever, headache, nausea",8,Specialist Doctor,Curd rice,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
607,Diarrhea,Gastrointestinal,"cough, fatigue, itching",1,General Physician,Pomegranate,Deep-fried pakoras,Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Coconut water for rehydration.,Putting oil or ghee on open wounds.
608,Amoebiasis,Gastrointestinal,"fatigue, fever, headache",9,Specialist Doctor,Papaya,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
609,Heat Rash,Skin,"fatigue, itching, nausea",6,Specialist Doctor,Boiled vegetables,Cold drinks,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
610,Dengue,Infectious,"body ache, stomach pain, vomiting",7,Specialist Doctor,Boiled vegetables,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
611,Chickenpox,Infectious,"headache, itching, vomiting",2,General Physician,Curd rice,Excessive caffeine,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
612,Acidity,Gastrointestinal,"body ache, fatigue, vomiting",1,General Physician,Boiled vegetables,Excessive caffeine,Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,500,Jeera water for digestion.,Putting onions in armpits to reduce fever.
613,Anemia,General,"cough, stomach pain, vomiting",4,General Physician,Papaya,Deep-fried pakoras,Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
614,Allergic Rhinitis,Respiratory,"body ache, nausea, vomiting",2,General Physician,Boiled vegetables,Cold drinks,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
615,Asthma,Respiratory,"itching, nausea, vomiting",6,Specialist Doctor,Curd rice,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
616,Dehydration,General,"body ache, headache, itching",3,General Physician,Pomegranate,Excessive caffeine,Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
617,Sinusitis,Respiratory,"headache, itching, stomach pain",4,General Physician,Curd rice,Raw salads (if infectious),Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
618,Common Cold,Infectious,"fatigue, itching, vomiting",9,Specialist Doctor,Papaya,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
619,Influenza,Infectious,"fever, nausea, stomach pain",10,Specialist Doctor,Boiled vegetables,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
620,Fungal Infection,Skin,"fever, itching, nausea",3,General Physician,Pomegranate,Raw salads (if infectious),Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
621,Acidity,Gastrointestinal,"body ache, fever, headache",8,Specialist Doctor,Moong Dal Khichdi,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
622,Acne,Skin,"body ache, itching, vomiting",6,Specialist Doctor,Curd rice,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
623,Amoebiasis,Gastrointestinal,"itching, nausea, stomach pain",1,General Physician,Curd rice,Raw salads (if infectious),Anulom Vilom,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Jeera water for digestion.,Using battery acid for skin patches.
624,Amoebiasis,Gastrointestinal,"cough, fever, stomach pain",7,Specialist Doctor,Papaya,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
625,Diarrhea,Gastrointestinal,"cough, fever, stomach pain",2,General Physician,Curd rice,Deep-fried pakoras,Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
626,Bronchitis,Respiratory,"headache, itching, vomiting",1,General Physician,Curd rice,Cold drinks,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
627,Fungal Infection,Skin,"cough, fever, headache",9,Specialist Doctor,Papaya,Cold drinks,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
628,Amoebiasis,Gastrointestinal,"cough, stomach pain, vomiting",7,Specialist Doctor,Boiled vegetables,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
629,Acidity,Gastrointestinal,"fatigue, headache, vomiting",2,General Physician,Moong Dal Khichdi,Spicy street food,Light stretching,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Saltwater gargles for throat infection.,Using battery acid for skin patches.
630,Heat Rash,Skin,"headache, itching, stomach pain",2,General Physician,Moong Dal Khichdi,Cold drinks,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
631,Chickenpox,Infectious,"body ache, cough, nausea",6,Specialist Doctor,Curd rice,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
632,Dehydration,General,"cough, headache, nausea",6,Specialist Doctor,Papaya,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
633,Fungal Infection,Skin,"body ache, fatigue, nausea",6,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
634,Gastritis,Gastrointestinal,"fatigue, fever, itching",2,General Physician,Papaya,Deep-fried pakoras,Brisk walking,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
635,Anemia,General,"fatigue, headache, stomach pain",7,Specialist Doctor,Boiled vegetables,Cold drinks,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
636,Food Poisoning,Gastrointestinal,"fatigue, headache, nausea",1,General Physician,Curd rice,Spicy street food,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
637,Anemia,General,"fatigue, fever, nausea",1,General Physician,Boiled vegetables,Raw salads (if infectious),Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
638,Amoebiasis,Gastrointestinal,"fever, itching, stomach pain",7,Specialist Doctor,Curd rice,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
639,Diarrhea,Gastrointestinal,"body ache, nausea, vomiting",6,Specialist Doctor,Curd rice,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
640,Asthma,Respiratory,"cough, fever, vomiting",8,Specialist Doctor,Papaya,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
