disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
656,Dehydration,General,"Extreme thirst, Dry mouth, Dark urine",6,Specialist Doctor,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
657,Vitamin D Deficiency,General,"Muscle weakness, Bone pain, Hair loss, Mood changes",8,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
658,Allergic Rhinitis,Respiratory,"Watery eyes, Constant sneezing, Itchy nose",3,General Physician,Pomegranate,Deep-fried pakoras,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
659,Chickenpox,Infectious,"Fever, Intense itching, Fluid-filled blisters",9,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
660,Dengue,Infectious,"High fever, Bleeding gums, Joint pain, Retro-orbital pain",8,Specialist Doctor,Curd rice,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
661,Dehydration,General,"Extreme thirst, Dark urine, Dry mouth",10,Specialist Doctor,Pomegranate,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
662,Typhoid,Infectious,"Stomach pain, Rose spots, High fever, Coated tongue",9,Specialist Doctor,Pomegranate,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
663,Amoebiasis,Gastrointestinal,"Stomach cramps, Tenesmus, Bloody stools",4,General Physician,Moong Dal Khichdi,Spicy street food,Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,650,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
664,Common Cold,Infectious,"Runny nose, Mild fever, Sore throat, Sneezing",6,Specialist Doctor,Curd rice,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
665,Sunburn,Skin,"Peeling skin, Hot to touch, Red painful skin",5,General Physician,Boiled vegetables,Deep-fried pakoras,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Using battery acid for skin patches.
666,Amoebiasis,Gastrointestinal,"Bloody stools, Tenesmus, Weight loss",8,Specialist Doctor,Papaya,Spicy street food,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
667,Influenza,Infectious,"High fever, Chills, Severe body ache",5,General Physician,Moong Dal Khichdi,Excessive caffeine,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
668,Eczema,Skin,"Itchy patches, Cracked skin, Red inflammation",1,General Physician,Curd rice,Cold drinks,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
669,Amoebiasis,Gastrointestinal,"Stomach cramps, Weight loss, Tenesmus, Bloody stools",7,Specialist Doctor,Curd rice,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
670,Sunburn,Skin,"Red painful skin, Hot to touch, Peeling skin",4,General Physician,Moong Dal Khichdi,Excessive caffeine,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
671,Heat Rash,Skin,"Prickly heat, Itching in sweat areas, Mild swelling, Small red bumps",5,General Physician,Pomegranate,Deep-fried pakoras,Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Jeera water for digestion.,Rubbing heavy salt on rashes.
672,Bronchitis,Respiratory,"Persistent cough, Wheezing, Shortness of breath",3,General Physician,Pomegranate,Raw salads (if infectious),Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
673,Asthma,Respiratory,"Difficulty breathing, Chest tightness, Night cough",2,General Physician,Curd rice,Raw salads (if infectious),Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Coconut water for rehydration.,Rubbing heavy salt on rashes.
674,Anemia,General,"Brittle nails, Extreme fatigue, Pale skin, Cold hands",3,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
675,Gastritis,Gastrointestinal,"Feeling full after small meal, Nausea, Indigestion",1,General Physician,Pomegranate,Spicy street food,Light stretching,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Saltwater gargles for throat infection.,Using battery acid for skin patches.
676,Asthma,Respiratory,"Night cough, Difficulty breathing, Wheezing sounds, Chest tightness",10,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
677,Anemia,General,"Pale skin, Extreme fatigue, Cold hands",8,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
678,Acidity,Gastrointestinal,"Sour burps, Heartburn, Bloating, Burning sensation in chest",10,Specialist Doctor,Papaya,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
679,Vitamin D Deficiency,General,"Muscle weakness, Bone pain, Mood changes, Hair loss",5,General Physician,Curd rice,Deep-fried pakoras,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
680,Diarrhea,Gastrointestinal,"Dehydration, Urgency, Abdominal cramps, Loose stools",6,Specialist Doctor,Papaya,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
681,Amoebiasis,Gastrointestinal,"Bloody stools, Stomach cramps, Tenesmus",1,General Physician,Boiled vegetables,Raw salads (if infectious),Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Coconut water for rehydration.,Rubbing heavy salt on rashes.
682,Amoebiasis,Gastrointestinal,"Weight loss, Tenesmus, Stomach cramps, Bloody stools",3,General Physician,Pomegranate,Excessive caffeine,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,250,Jeera water for digestion.,Putting onions in armpits to reduce fever.
683,Heat Rash,Skin,"Prickly heat, Itching in sweat areas, Mild swelling, Small red bumps",2,General Physician,Boiled vegetables,Cold drinks,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
684,Acne,Skin,"Red bumps, Oily skin, Pimples, Blackheads",3,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
685,Gastritis,Gastrointestinal,"Upper stomach pain, Indigestion, Nausea",9,Specialist Doctor,Curd rice,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
686,Heat Stroke,General,"Rapid pulse, Confusion, No sweating, Body temp above 104F",2,General Physician,Boiled vegetables,Cold drinks,Anulom Vilom,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
687,Vitamin D Deficiency,General,"Bone pain, Hair loss, Muscle weakness, Mood changes",2,General Physician,Moong Dal Khichdi,Spicy street food,Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,650,Coconut water for rehydration.,Putting oil or ghee on open wounds.
688,Dehydration,General,"Extreme thirst, Dry mouth, Dark urine, Dizziness",9,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
689,Typhoid,Infectious,"Coated tongue, Stomach pain, Rose spots, High fever",10,Specialist Doctor,Boiled vegetables,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
690,Food Poisoning,Gastrointestinal,"Fever, Diarrhea, Projectile vomiting",7,Specialist Doctor,Curd rice,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
691,Food Poisoning,Gastrointestinal,"Projectile vomiting, Diarrhea, Abdominal cramps",7,Specialist Doctor,Papaya,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
692,Anemia,General,"Pale skin, Cold hands, Extreme fatigue, Brittle nails",8,Specialist Doctor,Curd rice,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
693,Eczema,Skin,"Itchy patches, Red inflammation, Dry skin, Cracked skin",1,General Physician,Boiled vegetables,Cold drinks,Yoga (Pranayama),Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
694,Sunburn,Skin,"Peeling skin, Hot to touch, Red painful skin",2,General Physician,Moong Dal Khichdi,Spicy street food,Complete Bed Rest,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Coconut water for rehydration.,Using battery acid for skin patches.
695,Vitamin D Deficiency,General,"Bone pain, Muscle weakness, Hair loss, Mood changes",4,General Physician,Moong Dal Khichdi,Spicy street food,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,500,Coconut water for rehydration.,Using battery acid for skin patches.
696,Acne,Skin,"Blackheads, Pimples, Oily skin",8,Specialist Doctor,Pomegranate,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
697,Asthma,Respiratory,"Difficulty breathing, Chest tightness, Night cough",10,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting onions in armpits to reduce fever.
698,Sinusitis,Respiratory,"Thick yellow mucus, Facial pressure, Headache, Stuffed nose",10,Specialist Doctor,Boiled vegetables,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
699,Sunburn,Skin,"Peeling skin, Red painful skin, Hot to touch",5,General Physician,Curd rice,Spicy street food,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Jeera water for digestion.,Putting oil or ghee on open wounds.
700,Anemia,General,"Pale skin, Brittle nails, Cold hands, Extreme fatigue",10,Specialist Doctor,Papaya,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
701,Sinusitis,Respiratory,"Thick yellow mucus, Stuffed nose, Headache",2,General Physician,Papaya,Deep-fried pakoras,Yoga (Pranayama),Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
702,Diarrhea,Gastrointestinal,"Abdominal cramps, Dehydration, Urgency",6,Specialist Doctor,Curd rice,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
703,Allergic Rhinitis,Respiratory,"Constant sneezing, Itchy nose, Watery eyes, Puffy eyelids",9,Specialist Doctor,Curd rice,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
