name,category,symptoms,severity,diet_to_eat,diet_to_avoid,medicine_name,safe_tip,dangerous_myth,base_dosage_mg
Vitamin D Deficiency,Medical,"Fever, Body ache, Fatigue",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Fatigue, Body ache, Fever",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Body ache, Fever, Fatigue",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Body ache, Fatigue, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Fever, Body ache, Fatigue",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Body ache, Fever, Fatigue",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fever, Body ache, Fatigue",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fatigue, Body ache, Fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Body ache, Fatigue, Fever",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fatigue, Fever, Body ache",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fever, Body ache, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fatigue, Body ache, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Body ache, Fatigue, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fever, Body ache, Fatigue",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Fever, Body ache, Fatigue",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Fatigue, Body ache, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Fatigue, Body ache, Fever",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fatigue, Fever, Body ache",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Body ache, Fatigue, Fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Body ache, Fever, Fatigue",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Fatigue, Body ache, Fever",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Body ache, Fatigue, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Body ache, Fatigue, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fever, Fatigue, Body ache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Vitamin D Deficiency,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fever, Body ache, Fatigue",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Vitamin D Deficiency,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Vitamin D Deficiency,Medical,"Body ache, Fatigue, Fever",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Allergic Rhinitis,Medical,"Fever, Fatigue, Body ache",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Allergic Rhinitis,Medical,"Fatigue, Body ache, Fever",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Allergic Rhinitis,Medical,"Fatigue, Body ache, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Allergic Rhinitis,Medical,"Fever, Fatigue, Body ache",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Allergic Rhinitis,Medical,"Fatigue, Body ache, Fever",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Allergic Rhinitis,Medical,"Fever, Fatigue, Body ache",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Allergic Rhinitis,Medical,"Fatigue, Body ache, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Allergic Rhinitis,Medical,"Body ache, Fatigue, Fever",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
